"roost_site","latitude_s","longitude_e","researchers_present","collection_date","net_night","bat_species","sampleid"
"Maromizaha","-18.9623","48.4525","CB, CR","10/4/2014","2","Rousettus madagascariensis","MIZ24"
"Maromizaha","-18.9623","48.4525","CB, CR","10/4/2014","2","Rousettus madagascariensis","MIZ25"
"Maromizaha","-18.9623","48.4525","CB, CR","10/4/2014","2","Rousettus madagascariensis","MIZ26"
"Maromizaha","-18.9623","48.4525","CB, CR","10/4/2014","2","Rousettus madagascariensis","MIZ27"
"Maromizaha","-18.9623","48.4525","CB, CR","10/4/2014","2","Rousettus madagascariensis","MIZ28"
"Maromizaha","-18.9623","48.4525","CB, CR","10/4/2014","2","Rousettus madagascariensis","MIZ29"
"Maromizaha","-18.9623","48.4525","CB, CR","10/4/2014","2","Rousettus madagascariensis","MIZ30"
"Maromizaha","-18.9623","48.4525","CB, CR","10/4/2014","1","Rousettus madagascariensis","MIZ8"
"Maromizaha","-18.9623","48.4525","CB, CR","10/4/2014","1","Rousettus madagascariensis","MIZ9"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL55"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL30"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL41(duplicatedsampleID)"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL32"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL33"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL34"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL35"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL36"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL37"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL38"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL39"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL40"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL41(duplicatedsampleID)"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL42"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL43"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL44"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL45"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL46"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL47"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL48"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL49"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL50"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL51"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL52"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL53"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL54"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL56"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL57"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL58"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL59"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL60"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL61"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL62"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL63"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL64"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL28"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL29"
"AngavoKely","-18.9327","47.7578","CB, CR, MR","10/8/2014","1","Eidolon dupreanum","KEL65"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Hipposideros commersoni","HIP10"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Hipposideros commersoni","HIP11"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Hipposideros commersoni","HIP12"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Hipposideros commersoni","HIP13"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Hipposideros commersoni","HIP14"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Hipposideros commersoni","HIP15"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Hipposideros commersoni","HIP16"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Hipposideros commersoni","HIP17"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Hipposideros commersoni","HIP18"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Hipposideros commersoni","HIP9"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU34"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU35"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU36"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU37"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU38"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU39"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU40"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU41"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU42"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU43"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU44"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/13/2014","1","Rousettus madagascariensis","ROU45"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","1","Eidolon dupreanum","AND24"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","1","Eidolon dupreanum","AND25"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","1","Eidolon dupreanum","AND28"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","1","Eidolon dupreanum","AND29"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","1","Eidolon dupreanum","AND27"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","1","Eidolon dupreanum","AND26"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU46"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU47"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU48"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU49"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU50"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU51"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU52"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU53"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU54"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU55"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU56"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/14/2014","2","Rousettus madagascariensis","ROU57"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/15/2014","3","Hipposideros commersoni","HIP19"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/15/2014","3","Hipposideros commersoni","HIP20"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/15/2014","3","Rousettus madagascariensis","ROU58"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/15/2014","3","Rousettus madagascariensis","ROU59"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/15/2014","3","Rousettus madagascariensis","ROU60"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/15/2014","3","Rousettus madagascariensis","ROU61"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/15/2014","3","Rousettus madagascariensis","ROU62"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/15/2014","3","Rousettus madagascariensis","ROU63"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/16/2014","3","Eidolon dupreanum","AND31"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/16/2014","3","Eidolon dupreanum","AND30"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/16/2014","4","Hipposideros commersoni","HIP21"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/16/2014","4","Hipposideros commersoni","HIP22"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/16/2014","4","Hipposideros commersoni","HIP23"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/17/2014","4","Eidolon dupreanum","AND33"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/17/2014","4","Eidolon dupreanum","AND32"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/18/2014","5","Eidolon dupreanum","AND35"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/18/2014","5","Eidolon dupreanum","AND34"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/18/2014","5","Hipposideros commersoni","HIP24"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/18/2014","5","Hipposideros commersoni","HIP25"
"Ankarana_Canyon","-12.9435","49.0555","CB, CR, MR","10/18/2014","5","Hipposideros commersoni","HIP26"
"Makira","-15.1054","49.5864","CB, CR, MR","10/30/2014","1","Pteropus rufus","MAK1"
"Makira","-15.1054","49.5864","CB, CR, MR","11/4/2014","4","Rousettus madagascariensis","RAK1"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK10"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK11"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK12"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK13"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK14"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK2"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK3"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK4"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK5"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK6"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK7"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK8"
"Makira","-15.1054","49.5864","CB, CR, MR","11/6/2014","6","Rousettus madagascariensis","RAK9"
"Makira","-15.1054","49.5864","CB, CR, MR","11/7/2014","7","Rousettus madagascariensis","RAK15"
"Makira","-15.1054","49.5864","CB, CR, MR","11/7/2014","7","Rousettus madagascariensis","RAK16"
"Makira","-15.1054","49.5864","CB, CR, MR","11/7/2014","7","Rousettus madagascariensis","RAK17"
"Makira","-15.1054","49.5864","CB, CR, MR","11/7/2014","7","Rousettus madagascariensis","RAK18"
"Makira","-15.1054","49.5864","CB, CR, MR","11/7/2014","7","Rousettus madagascariensis","RAK19"
"Makira","-15.1054","49.5864","CB, CR, MR","11/7/2014","7","Rousettus madagascariensis","RAK20"
"Makira","-15.1054","49.5864","CB, CR, MR","11/8/2014","8","Pteropus rufus","MAK3"
"Makira","-15.1054","49.5864","CB, CR, MR","11/8/2014","8","Pteropus rufus","MAK2"
"Makira","-15.1054","49.5864","CB, CR, MR","11/8/2014","8","Rousettus madagascariensis","RAK21"
"Makira","-15.1054","49.5864","CB, CR, MR","11/8/2014","8","Rousettus madagascariensis","RAK22"
"Makira","-15.1054","49.5864","CB, CR, MR","11/8/2014","8","Rousettus madagascariensis","RAK23"
"Makira","-15.1054","49.5864","CB, CR, MR","11/8/2014","8","Rousettus madagascariensis","RAK24"
"Makira","-15.1054","49.5864","CB, CR, MR","11/8/2014","8","Rousettus madagascariensis","RAK25"
"Makira","-15.1054","49.5864","CB, CR, MR","11/8/2014","8","Rousettus madagascariensis","RAK26"
"Makira","-15.1054","49.5864","CB, MR","11/9/2014","9","Rousettus madagascariensis","RAK27"
"Makira","-15.1054","49.5864","CB, MR","11/9/2014","9","Rousettus madagascariensis","RAK28"
"Makira","-15.1054","49.5864","CB, MR","11/9/2014","9","Rousettus madagascariensis","RAK29"
"Makira","-15.1054","49.5864","CB, MR","11/9/2014","9","Rousettus madagascariensis","RAK30"
"Makira","-15.1054","49.5864","CB, MR","11/9/2014","9","Rousettus madagascariensis","RAK31"
"Makira","-15.1054","49.5864","CB, MR","11/9/2014","9","Rousettus madagascariensis","RAK32"
"Marovitsika","-18.8403","48.0554","CB, CR","11/28/2014","1","Pteropus rufus","MARO44"
"Marovitsika","-18.8403","48.0554","CB, CR","11/29/2014","2","Pteropus rufus","MARO46"
"Marovitsika","-18.8403","48.0554","CB, CR","11/29/2014","2","Pteropus rufus","MARO47"
"Marovitsika","-18.8403","48.0554","CB, CR","11/29/2014","2","Pteropus rufus","MARO48"
"Marovitsika","-18.8403","48.0554","CB, CR","11/29/2014","2","Pteropus rufus","MARO49"
"Marovitsika","-18.8403","48.0554","CB, CR","11/29/2014","2","Pteropus rufus","MARO45"
"Marovitsika","-18.8403","48.0554","CB, CR","11/29/2014","2","Pteropus rufus","MARO50"
"Marovitsika","-18.8403","48.0554","CB, CR","11/29/2014","2","Pteropus rufus","MARO51"
"Marovitsika","-18.8403","48.0554","CB, CR","11/30/2014","3","Pteropus rufus","MARO52"
"Marovitsika","-18.8403","48.0554","CB, CR","11/30/2014","3","Pteropus rufus","MARO53"
"Marovitsika","-18.8403","48.0554","CB, CR","11/30/2014","3","Pteropus rufus","MARO54"
"Marovitsika","-18.8403","48.0554","CB, CR","11/30/2014","3","Pteropus rufus","MARO56"
"Marovitsika","-18.8403","48.0554","CB, CR","11/30/2014","3","Pteropus rufus","MARO55"
"Marovitsika","-18.8403","48.0554","CB, CR","11/30/2014","3","Pteropus rufus","MARO57"
"Marovitsika","-18.8403","48.0554","CB, CR","12/1/2014","4","Pteropus rufus","MARO58"
"Marovitsika","-18.8403","48.0554","CB, CR","12/2/2014","5","Pteropus rufus","MARO59"
"Marovitsika","-18.8403","48.0554","CB, CR","12/2/2014","5","Pteropus rufus","MARO60"
"Marovitsika","-18.8403","48.0554","CB, CR","12/2/2014","5","Pteropus rufus","MARO62"
"Marovitsika","-18.8403","48.0554","CB, CR","12/2/2014","5","Pteropus rufus","MARO61"
"Marovitsika","-18.8403","48.0554","CB, CR","12/3/2014","6","Pteropus rufus","MARO63"
"Marovitsika","-18.8403","48.0554","CB, CR","12/3/2014","6","Pteropus rufus","MARO64"
"Ambakoana","-18.513","48.1665","CB, CR","12/5/2014","1","Pteropus rufus","AMB39"
"Ambakoana","-18.513","48.1665","CB, CR","12/5/2014","1","Pteropus rufus","AMB40"
"Ambakoana","-18.513","48.1665","CB, CR","12/5/2014","1","Pteropus rufus","AMB41"
"Ambakoana","-18.513","48.1665","CB, CR","12/6/2014","2","Pteropus rufus","AMB42"
"Ambakoana","-18.513","48.1665","CB, CR","12/6/2014","2","Pteropus rufus","AMB43"
"Ambakoana","-18.513","48.1665","CB, CR","12/6/2014","2","Pteropus rufus","AMB44"
"Ambakoana","-18.513","48.1665","CB, CR","12/6/2014","2","Pteropus rufus","AMB45"
"Ambakoana","-18.513","48.1665","CB, CR","12/7/2014","3","Pteropus rufus","AMB46"
"Ambakoana","-18.513","48.1665","CB, CR","12/7/2014","3","Pteropus rufus","AMB47"
"Ambakoana","-18.513","48.1665","CB, CR","12/7/2014","3","Pteropus rufus","AMB48"
"Ambakoana","-18.513","48.1665","CB, CR","12/7/2014","3","Pteropus rufus","AMB50"
"Ambakoana","-18.513","48.1665","CB, CR","12/7/2014","3","Pteropus rufus","AMB49"
"Ambakoana","-18.513","48.1665","CB, CR","12/7/2014","3","Pteropus rufus","AMB51"
"Ambakoana","-18.513","48.1665","CB, CR","12/8/2014","4","Pteropus rufus","AMB54"
"Ambakoana","-18.513","48.1665","CB, CR","12/8/2014","4","Pteropus rufus","AMB55"
"Ambakoana","-18.513","48.1665","CB, CR","12/8/2014","4","Pteropus rufus","AMB52"
"Ambakoana","-18.513","48.1665","CB, CR","12/8/2014","4","Pteropus rufus","AMB53"
"Ambakoana","-18.513","48.1665","CB, CR","12/8/2014","4","Pteropus rufus","AMB56"
"Ambakoana","-18.513","48.1665","CB, CR","12/9/2014","5","Pteropus rufus","AMB57"
"Ambakoana","-18.513","48.1665","CB, CR","12/9/2014","5","Pteropus rufus","AMB59"
"Ambakoana","-18.513","48.1665","CB, CR","12/9/2014","5","Pteropus rufus","AMB61"
"Ambakoana","-18.513","48.1665","CB, CR","12/9/2014","5","Pteropus rufus","AMB62"
"Ambakoana","-18.513","48.1665","CB, CR","12/9/2014","5","Pteropus rufus","AMB58"
"Ambakoana","-18.513","48.1665","CB, CR","12/9/2014","5","Pteropus rufus","AMB60"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ31"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ32"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ33"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ34"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ35"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ36"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ37"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ38"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ39"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ40"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ41"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ42"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ43"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ44"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/12/2014","1","Rousettus madagascariensis","MIZ45"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ46"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ47"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ48"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ49"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ50"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ51"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ52"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ53"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ54"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ55"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ56"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ57"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ58"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ59"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ60"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ61"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ62"
"Maromizaha","-18.9623","48.4525","CB, CR, MR","12/13/2014","2","Rousettus madagascariensis","MIZ63"
"AngavoBe","-18.944","47.9491","CB, CR, MR","12/14/2014","1","Eidolon dupreanum","ANGB44"
"AngavoBe","-18.944","47.9491","CB, CR, MR","12/14/2014","1","Eidolon dupreanum","ANGB45"
"AngavoBe","-18.944","47.9491","CB, CR, MR","12/14/2014","1","Eidolon dupreanum","ANGB50"
"AngavoBe","-18.944","47.9491","CB, CR, MR","12/14/2014","1","Eidolon dupreanum","ANGB52"
"AngavoBe","-18.944","47.9491","CB, CR, MR","12/14/2014","1","Eidolon dupreanum","ANGB53"
"AngavoBe","-18.944","47.9491","CB, CR, MR","12/14/2014","1","Eidolon dupreanum","ANGB54"
